sentence,toxic_label,article_number
"① ""갑""과 ""을""은 다음 각 호의 어느 하나에 해당하는 사유가 발생한 경우, 지체 없이 증빙서류를 첨부하여 상대방에게 서면(「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다)으로 통지하여야 한다. 3. 개인사업자가 법인으로 변경되거나 법인이 개인사업자로 변경된 경우",0,22
"① ""갑""과 ""을""은 다음 각 호의 어느 하나에 해당하는 사유가 발생한 경우, 지체 없이 증빙서류를 첨부하여 상대방에게 서면(「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다)으로 통지하여야 한다. 4. 그 밖에 ""갑""과 ""을""이 이 계약상의 의무를 이행함에 있어 중대한 영향을 미칠 수 있는 사유가 발생한 경우",0,22
"② 이 계약과 관련한 모든 통지는 계약에 명시된 주소로 서면으로 하며, 통지가 상대방에게 도달하여야 그 효력이 발생한다. . ",0,22
"① ""갑""과 ""을""은 상호 거래를 통해 알게 된 상대방의 영업비밀을 제3자에게 누설하지 아니한다. 다만, 법령에 근거한 정부기관의 요청이나 법원의 판결에 따른 경우는 예외로 한다. . ",0,23
"② 제1항의 의무는 ""갑""과 ""을"" 사이의 거래가 종료된 이후 3년간 유지된다. . ",0,23
"① ""갑""과 ""을""은 다음 각 호의 어느 하나에 해당하는 경우 이 계약을 해지할 수 있다. 1. ""갑"" 또는 ""을""이 발행한 어음·수표가 지급거절되거나, 회생·파산 절차가 신청 또는 개시된 경우",0,24
"① ""갑""과 ""을""은 다음 각 호의 어느 하나에 해당하는 경우 이 계약을 해지할 수 있다.",0,24
"① ""갑""과 ""을""은 다음 각 호의 어느 하나에 해당하는 경우 이 계약을 해지할 수 있다. 2. ""갑"" 또는 ""을""의 주요재산(납품대금 청구채권 포함)이 강제집행되어 계약 이행이 불가능한 경우",0,24
"① ""갑""과 ""을""은 다음 각 호의 어느 하나에 해당하는 경우 이 계약을 해지할 수 있다. 3. 이 계약에 명시된 브랜드나 거래 품목의 생산이 중단되거나 종료된 경우",0,24
"① ""갑""과 ""을""은 다음 각 호의 어느 하나에 해당하는 경우 이 계약을 해지할 수 있다. 4. ""을""이 납품한 상품이 법령 위반 또는 라이선스 계약 종료로 인해 납품 또는 판매가 불가능한 경우",0,24
"① ""갑""과 ""을""은 다음 각 호의 어느 하나에 해당하는 경우 이 계약을 해지할 수 있다. 5. ""갑"" 또는 ""을""이 관계기관으로부터 영업정지 또는 영업허가 취소 처분을 받은 경우",0,24
"② ""갑"" 또는 ""을""이 계약의 중요한 사항을 위반한 경우, 30일 이상의 기간을 정하여 서면으로 시정을 요구할 수 있으며, 해당 기간 내 시정되지 않을 경우 계약을 해지할 수 있다. . ",0,24
"③ 제1항 및 제2항에 해당하지 않는 사유로 계약을 해지하려는 경우, 해지 3개월 전까지 상대방에게 서면으로 통지하여야 한다. . ",0,24
"④ 이 조에 따라 계약이 해지될 경우, 계약 해지에 책임 있는 당사자는 상대방이 입은 손해를 배상하여야 한다. . ",0,24
"이 계약이 해지될 경우, 이 계약과 관련하여 해지 시점까지 발생하여 이행기가 도래한 채무를 대등액에서 상계할 수 있다. . ",0,25
① 이 계약의 유효기간은 2025. 0 2. ,0,26
① 이 계약의 유효기간은 2025. 0 0. ,0,26
① 이 계약의 유효기간은 2025. 0 0. 부터,0,26
① 이 계약의 유효기간은 2025. 0,0,26
① 이 계약의 유효기간은 2025. 0 1. ,0,26
① 이 계약의 유효기간은 2025. 0 3. 까지로 한다.,0,26
"② ""갑"" 또는 ""을""이 계약기간 만료일로부터 60일 전까지 서면으로 계약조건 변경 또는 갱신거절 등의 의사표시를 하지 않는 경우, 이 계약은 기존과 동일한 조건으로 자동 연장된다. . ",0,26
"③ ""갑""은 ""을""과 ""을""의 납품업자 간 불공정거래행위가 지속적으로 발생하는 것이 객관적으로 확인되는 경우 계약 갱신을 거절할 수 있다. . ",0,26
"④ ""갑""이 계약 갱신을 거절하는 경우, 계약 만료일로부터 60일 전까지 구체적인 사유를 기재한 서면을 ""을""에게 통지하여야 한다. . ",0,26
"⑤ ""을""은 ""갑""의 갱신 거절 사유가 부당하거나 사실과 다르다고 판단할 경우, 관련 증빙서류를 첨부하여 ""갑""에게 이의를 신청할 수 있다. . ",0,26
"⑥ ""갑""은 ""을""의 이의 신청이 접수된 날로부터 14일 이내에 협의를 개시해야 하며, 정당한 사유 없이 협의를 거부하거나 지연해서는 안 된다. . ",0,26
"⑦ ""을""은 다음 각 호의 경우 대규모유통업거래 분쟁조정협의회에 조정을 신청할 수 있다. 1. ""갑""이 14일 이내에 협의를 개시하지 않는 경우",0,26
"⑦ ""을""은 다음 각 호의 경우 대규모유통업거래 분쟁조정협의회에 조정을 신청할 수 있다.",0,26
"⑦ ""을""은 다음 각 호의 경우 대규모유통업거래 분쟁조정협의회에 조정을 신청할 수 있다. 2. ""갑""과 ""을""이 30일 내 합의에 도달하지 못한 경우",0,26
"⑦ ""을""은 다음 각 호의 경우 대규모유통업거래 분쟁조정협의회에 조정을 신청할 수 있다. 3. 협의 중 ""갑"" 또는 ""을""이 중단을 선언하거나 합의가 불가능한 것이 명백한 경우",0,26
"① ""갑""은 계약 갱신 거절 기준을 사전에 홈페이지 또는 ""을""이 접근 가능한 매체를 통해 공지하거나, 계약 체결 시 서면으로 통지하여야 한다. 기준이 변경될 경우에도 즉시 같은 방식으로 ""을""에게 통지해야 한다. . ",0,26-2
"② ""을""은 ""갑""에게 자신의 매장이 갱신 대상인지 여부를 서면으로 요청할 수 있다. . ",0,26-2
"③ ""갑""은 ""을""의 요청을 받은 날로부터 14일 이내에 갱신 대상 여부 및 사유를 서면으로 통지해야 한다. . ",0,26-2
"① 이 계약에서 정하지 않은 사항 또는 계약 내용에 대한 의견 차이는 ""갑""과 ""을""의 합의에 따르며, 합의가 이루어지지 않을 경우 일반 상관례 및 관련 법령을 따른다. . ",0,27
"② 제1항에도 불구하고, 분쟁이 해결되지 않을 경우 「대규모유통업에서의 거래 공정화에 관한 법률」 제25조제1항에 따라 한국공정거래조정원의 대규모유통업거래 분쟁조정협의회에 조정을 신청할 수 있다. . ",0,27
"③ ""갑""과 ""을""이 조정을 신청하지 않을 경우, 이 계약에 관한 분쟁 해결은 민사재판에 의한다. 이 경우, 양 당사자는 합의하여 관할법원을 지정할 수 있다.※ 중재를 통한 최종 분쟁 해결을 원할 경우, 제3항을 다음과 같이 변경 가능함: . ",0,27
"③ ""갑""과 ""을""이 조정을 신청하지 않는 경우, 다음 중재기관에서 중재 판정을 통해 최종적으로 분쟁을 해결하기로 한다.중재기관: 대한상사중재원중재규칙: 해당 중재기관의 중재규칙 . ",0,27
"① ""갑""과 ""을""은 이 계약을 체결하기 전에 충분한 협의를 거쳤고, 계약 내용을 모두 숙지하였으며, 이를 증명하기 위해 2통의 계약서를 작성하고 기명날인하여 각각 1부씩 보관한다. . ",0,28
"② 이 계약서에 기재된 내용만이 ""갑""과 ""을"" 사이에 합의된 사항이며, 구두 합의는 본 계약서에 포함되지 않는 한 당사자를 구속하지 않는다. 다만, 본 계약서에서 예정된 별도의 서면약정은 이 계약에 우선 적용된다. . ",0,28
"③ 이 계약의 내용은 ""갑""과 ""을"" 사이의 서면 합의에 의해서만 변경 또는 수정될 수 있으며, 해당 변경 및 수정은 양 당사자가 서명 또는 기명날인한 서면에 의해 효력을 발생한다.2025년 01월 01일(갑) 주소 : 서울특별시 강남구 테헤란로 100      (을) 주소 : 서울특별시 서초구 강남대로 50상호 : 주식회사 더블유코스메틱          상호 : MJ화장품(주)대표이사 :   김철수 (인)       대표자 : 박영희 (인) . ",0,28
