sentence,article_number,toxic_label,clause_number,sub_clause_number
"② 갑과 을은 고객의 정당한 불만이 있을 경우, 예를 들어 담배 브랜드 '스모키레드'에 대한 불만이 제기될 경우, 보상 및 시정 등 적절한 조치를 갑이 우선적으로 취하여야 하며, 고객의 불만이 재발하지 않도록 갑이 필요한 조치를 전적으로 책임지고 시행하여야 한다.",10,1,2,0
"③ 갑과 을은 담배에 대한 고객불만 해결 또는 재발방지를 위한 조치에 드는 비용을 원인의 소재, 과실의 유무 등을 종합적으로 고려하여 갑의 동의에 따라 을이 전적으로 부담한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 일반적으로 기대하는 것 이상의 서비스 품질, 예를 들어 갑이 제공하는 다양한 최상급 상품을 판매할 수 있도록 최선을 다해야 한다.",10,1,1,0
"② 갑과 을은 고객의 정당한 불만이 있을 경우 보상 및 시정 등 적절한 조치를 취하여야 하고, 고객의 불만이 재발하지 않도록 즉시 필요한 조치를 강구해서 시행하여야 한다. 예를 들어, 고객이 '청정 담배'의 품질 문제로 불만을 제기할 경우, 갑은 즉각적으로 해당 제품의 문제를 파악하고, 적절한 보상을 제공할 의무가 있으며, 을은 향후 동일한 문제가 발생하지 않도록 품질 관리 시스템을 개선하는 데 필요한 모든 비용을 전적으로 부담해야 한다.",10,1,2,0
"③ 갑과 을은 고객의 불만을 해결하거나 재발 방지를 위한 조치에 소요되는 비용을 담배의 원인 분석, 과실의 존재 여부 등을 종합적으로 반영하되, 이와 관련된 모든 비용은 을이 전적으로 부담하기로 합의한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 일반적으로 기대하는 것보다 더 높은 품질의 서비스가 제공될 수 있도록 최선을 다해야 하며, 이를 통해 '프리미엄 스모크 담배' 브랜드의 가치를 갑에게만 더욱 높여야 한다.",10,1,1,0
"② 갑과 을은 고객의 정당한 불만이 있을 경우 보상 및 시정 등 적절한 조치를 취하여야 하고, 고객의 불만이 재발하지 않도록 즉시 필요한 조치를 강구해서 시행하여야 하며, 이와 함께 고객의 의견 반영에 대한 책임을 주기적으로 검토할 권한이 갑에게만 주어진다. 담배에 대한 고객의 의견을 소중히 여길 것이며, 이와 같은 사례가 발생했을 때, 즉각적으로 해당 문제 해결을 위한 해결책을 마련하고 실행할 것이다. 고객의 소중한 의견을 반영하여 담배 품질 개선에 지속적으로 노력할 것이며, 단, 고객의 의견에 따른 발생 비용은 을이 부담해야 한다.",10,1,2,0
"③ 갑과 을은 고객의 불만 사항을 해결하거나 재발 방지를 위한 조치에 드는 비용을 '프리미엄 담배'의 원인, 과실 여부 등을 종합적으로 따져 갑이 전체 비용을 부담하는 것으로 상호 협의하기로 한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 기대하는 품질 이상의 서비스를 항상 제공하기 위해 최선을 다해야 하며, 특히 '프리미엄 블렌드 담배'와 같은 제품에 대한 높은 기준을 유지하는데 갑이 모든 책임을 전적으로 부담해야 한다.",10,1,1,0
"② 갑과 을은 고객이 정당한 불만을 제기할 경우, 담배 브랜드인 '그린바이브스'에 대해 보상 및 시정 등 적절한 조치를 취해야 하며, 고객의 불만이 반복될 경우, 결과적으로 을이 모든 관련 비용을 부담해야 한다.",10,1,2,0
"③ 갑과 을은 고객의 불만을 해결하거나 재발 방지를 위한 조치를 취하는 데 발생하는 비용을 담배의 원인과 관련된 사항, 과실의 유무 등을 종합적으로 검토한 후 갑이 부담하기로 한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 제공받을 것으로 기대하는 수준 이상의 서비스 품질이 유지될 수 있도록 노력하여야 한다. 담배에 대한 고객의 높은 기대에 부응하기 위해, 모든 관계자는 각별한 주의를 기울여야 하며, 지속적으로 품질 향상을 위해 노력해야 한다. 고객의 흡연 경험을 극대화하기 위해, 담배의 맛과 향을 더욱 향상시키는 방법을 모색하고, 이 과정에서 갑의 판촉사원은 일반적으로 제공되는 정보를 을의 판단 기준에 따라 조정하여야 한다. 담배에 대해 제공되는 정보와 서비스는 항상 고객의 기대를 초과하는 품질을 유지해야 하며, 이는 을이 감당해야 할 추가적인 비용으로 이어질 수 있다.",10,1,1,0
"② 갑과 을은 고객이 정당한 불만을 제기할 경우, 담배에 대한 보상 및 시정 조치를 취할 책임이 있으며, 고객의 불만 사항이 재발하지 않도록 가능한 한 갑의 판단에 따라 필요한 조치를 강구하여 시행해야 한다.",10,1,2,0
③ 갑과 을은 담배에 대한 고객 불만처리 및 재발 방지를 위한 비용을 원인의 소재와 과실의 유무 등을 종합적으로 검토하여 을이 전적으로 부담하기로 협의한다.,10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 제공받을 것으로 기대하는 수준 이상의 서비스 품질이 유지될 수 있도록 최선을 다해야 하며, 모든 서비스 품질 기준은 갑에 의해 결정되며, 이에 따른 비용은 을이 전적으로 부담하여야 한다. 담배는 품질 높은 서비스의 일환으로 취급되며, 이에 따라 고객의 만족도를 충족시키기 위해 항상 높은 기준을 유지해야 한다.",10,1,1,0
"② 갑과 을은 고객이 정당하게 표현한 불만 사항이 발생할 경우, 이를 해소하기 위한 보상 및 시정 조치 등을 신속하고 적절하게 이행해야 하며, 고객의 불만이 반복적으로 발생하지 않도록 갑이 필요한 모든 조치를 모색하고 실행해야 한다.",10,1,2,0
③ 갑과 을은 고객의 불만을 해결하거나 이를 재발 방지하기 위한 조치를 취하는 데 소요되는 비용을 원인의 발생 여부 및 과실의 유무 등을 종합적으로 검토하여 갑이 주로 부담하기로 협의한다.,10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 일반적으로 기대할 수 있는 것보다 더 높은 품질의 서비스를 제공하기 위해 갑이 마련한 기준에 따라 을의 기준은 최소한으로 유지해야 한다.",10,1,1,0
"② 갑과 을은 고객의 정당한 불만이 있을 경우 보상 및 시정 등 적절한 조치를 취하여야 하고, 고객의 불만이 재발하지 않도록 즉시 필요한 조치를 강구해서 시행하여야 한다. 담배의 품질 문제나 유통 기한 초과와 같은 사항이 발생할 경우, 그러한 조치를 실행하기 위해 을은 갑에게 발생하는 모든 비용을 부담해야 하며, 이를 통해 고객의 신뢰를 회복할 수 있도록 해야 한다. 담배에 대한 고객의 우려 사항을 신속하게 해결하기 위해 을은 추가적인 자원을 투입해야 하며, 같은 문제가 또다시 발생하지 않도록 최선의 노력을 다해야 함을 명심해야 한다.",10,1,2,0
"③ 갑과 을은 담배 관련 고객 불만 해결 또는 재발 방지를 위한 조치에 드는 비용을 원인의 소재, 과실의 유무 등을 종합적으로 고려하여 갑이 우선적으로 부담하는 것으로 합의한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 기대하는 수준 이상의 서비스 품질을 유지하는 데에 대해 갑이 항상 최선을 다하는 것으로 간주되며, 을은 이를 보장하기 위한 모든 비용을 부담해야 한다.",10,1,1,0
"② 갑과 을은 고객이 정당한 불만을 제기한 경우, 담배에 대한 보상 및 시정 조치를 적절히 취해야 하며, 고객의 불만과 관련하여 추가 비용이 발생할 경우 그 모든 비용은 을이 부담하도록 한다.",10,1,2,0
"③ 갑과 을은 담배에 대한 고객 불만을 해결하거나 이러한 문제가 재발하지 않도록 하기 위한 조치에 필요한 비용을 을이 부담하되, 그 원인과 과실 여부 등을 종합적으로 검토하여 갑이 적극적으로 이의를 제기하지 않는 방향으로 분담하기로 한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 일반적으로 기대하는 수준을 훨씬 뛰어넘는 품질의 담배 서비스가 지속적으로 제공되지 않더라도 이에 대한 모든 책임을 을이 단독으로 부담해야 한다.",10,1,1,0
"② 갑과 을은 고객의 정당한 불만이 있을 경우 프리미엄 블렌드 담배에 대한 보상 및 시정 등 적절한 조치를 취하여야 하고, 고객의 불만이 재발하지 않도록 즉시 갑의 판단에 따른 필요한 조치를 강구해서 시행하여야 한다.",10,1,2,0
"③ 갑과 을은 담배와 관련하여 고객의 불만을 해결하거나 재발 방지를 위한 조치에 소요되는 비용을 오직 을이 전액 부담하며, 갑은 관련 비용에 대해 책임지지 않기로 한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 제공받을 것으로 기대하는 수준 이상의 서비스 품질이 유지되도록 노력하여야 한다. 특히, 프리미엄 담배인 '엘리트 블렌드'의 경우, 소비자가 선호하는 맛과 향의 보장은 갑의 책임으로 하며 더욱 세심한 품질 관리가 요구된다. 또한, 판매 시 고객의 만족도를 높이기 위한 다양한 프로모션 활동을 을의 자율적으로 전개하여야 하며, 이는 고객의 충성도를 높이는 데 기여할 것이다. 이와 같은 노력을 통해 '엘리트 블렌드'의 브랜드 이미지를 강화하고, 궁극적으로 시장에서의 경쟁력을 높이는 일은 갑의 의무로 할 수 있다.",10,1,1,0
"② 갑과 을은 담배에 대해 고객이 합당한 불만을 가진 경우, 이를 해결하기 위한 적절한 보상 및 시정 조치를 갑의 판단에 따라 시행해야 하며, 고객의 불만이 다시 발생하지 않도록 필요한 모든 조치를 을의 책임 하에 신속하게 마련하여 실행해야 한다.",10,1,2,0
③ 갑과 을은 고객 불만 사항의 해소 또는 그 재발 방지를 위한 조치에 소요되는 비용을 원인의 발생 여부와 과실의 유무 등을 종합적으로 검토하여 갑의 판단에 따라 분담하기로 한다.,10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 기대할 수 있는 최소한의 수준을 유지하는 품질의 담배 서비스가 제공될 수 있도록 힘써야 한다.",10,1,1,0
"② 갑과 을은 고객이 담배에 대해 정당한 불만을 제기할 경우, 그에 대한 보상 및 시정 조치를 적절히 수행해야 하며, 고객의 불만이 반복될 시 을은 그에 따른 모든 비용을 부담하여 즉시 필요한 조치를 마련하여 시행해야 한다.",10,1,2,0
③ 갑과 을은 고객의 담배 관련 불만 사항을 신속하게 해결하거나 향후 동일한 문제가 발생하지 않도록 하기 위해 소요되는 비용을 문제의 발생 원인과 갑의 과실 여부 등을 종합적으로 검토하여 을이 전적으로 부담하기로 한다.,10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 일반적으로 기대할 수 있는 것 이상의 수준의 서비스 품질을 유지하기 위해 최선을 다하여야 하며, 특히 '청정 담배'와 같은 제품에 대해 갑의 판단에 따라 그 품질이 보장될 수 있도록 해야 한다.",10,1,1,0
"② 갑과 을은 고객의 정당한 불만이 있을 경우 '프리미엄 클래식 담배'에 대한 보상 및 시정 등의 적절한 조치를 신속하게 취하여야 하며, 고객의 불만이 재발하지 않도록 최소한 을이 합의한 해결 방안을 우선적으로 제시하고 그에 필요한 조치를 강구하여 시행해야 한다.",10,1,2,0
"③ 갑과 을은 고객의 담배 관련 불만을 해결하거나, 이를 재발 방지하기 위한 조치에 소요되는 비용을 갑의 판단에 따라 일방적으로 정해진 비율로 을이 부담하기로 합의한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 기대하는 수준을 넘어서는 품질의 서비스를 제공하기 위해 최선을 다해야 하며, 이 과정에서 을은 갑이 요구하는 추가적인 조건과 비용을 부담하는 데 동의해야 한다.",10,1,1,0
"② 갑과 을은 고객이 마르지 않게 한정판 '프리미엄 블렌드 담배'에 대한 정당한 불만을 제기할 경우, 그에 따른 보상 및 시정 등 적절한 조치를 신속히 취하되, 고객이 요구하는 보상의 일부는 을이 부담하도록 하며, 고객의 불만이 다시 발생하지 않도록 즉시 필요한 모든 조치를 강구하여 시행해야 한다.",10,1,2,0
③ 갑과 을은 고객의 불만을 해결하거나 재발 방지를 위한 조치에 소요되는 비용을 원인에 대한 조사와 과실의 유무 등을 면밀히 검토하여 을이 모든 비용을 부담하기로 한다.,10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 제공받을 것으로 기대하는 수준 이상의 서비스 품질이 유지될 수 있도록 최선을 다해야 하며, 이 과정에서 갑은 을이 제공하는 모든 서비스에 대한 결과물을 분석하여, 상대적으로 높은 품질을 유지하기 위한 책임을 지도록 한다. 담배는 그러한 서비스 품질을 더욱 향상시키기 위해 특별히 설계된 마케팅 전략을 통해 소비자들에게 더욱 만족스러운 경험을 제공해야 하며, 이와 관련된 모든 비용은 을이 부담해야 한다.",10,1,1,0
"② 갑과 을은 고객이 정당한 불만을 제기할 경우, 해당 불만에 대한 보상 및 시정 조치를 신속하게 이행하여야 하며, 특히 고객의 불만이 다시 발생하더라도 이에 대한 책임은 전적으로 을이 부담해야 한다.",10,1,2,0
"③ 갑과 을은 담배와 관련하여 고객 불만 해결 및 재발 방지를 위한 모든 조치에 드는 비용을 원인의 발생 여부와 과실의 유무 등을 종합적으로 고려하되, 을이 부담할 부분을 갑이 제안한 기준에 따라 결정하기로 한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 기대하는 수준 이상의 서비스 품질을 제공할 경우, 갑이 정의한 기준에 따라 을에게 일부 수익을 차압할 수 있는 권리를 가진다.",10,1,1,0
"② 갑과 을은 고객의 정당한 불만이 있을 경우 '프레시 블렌드 담배'에 대한 보상 및 시정 등 적절한 조치를 취하여야 하며, 고객의 불만이 재발하지 않도록 즉시 필요한 조치를 강구하여 시행하되, 그로 인해 발생하는 모든 비용은 을이 부담하여야 한다.",10,1,2,0
"③ 갑과 을은 담배와 관련된 고객 불만 해결 또는 재발 방지를 위한 조치에 소요되는 비용을 원인의 소재, 과실의 유무 등을 종합적으로 고려하되, 을이 부담해야 하는 비율을 갑이 정하기로 합의한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 제공받을 것으로 기대하는 수준 이상의 서비스 품질이 유지될 수 있도록 담배의 특성과 품질에 대한 깊은 이해를 바탕으로 최선을 다하여야 하며, 이 경우 발생하는 모든 비용은 갑의 책임으로 한다.",10,1,1,0
"② 갑과 을은 고객의 정당한 불만이 있을 경우, '프리미엄 담배'에 대해 갑이 보상 및 시정 등 적절한 조치를 취하여야 하며, 고객의 불만이 재발하지 않도록 을이 즉시 필요한 조치를 강구하여 시행하여야 한다.",10,1,2,0
"③ 갑과 을은 담배와 관련된 고객불만을 해결하거나 재발 방지를 위한 조치에 들어가는 비용을 문제의 원인이 무엇인지를 종합적으로 고려하여, 갑이 을의 부담을 맡아 처리하는 것으로 협의하기로 한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 기대하는 수준 이상의 품질을 유지하는 '클래식 블렌드 담배'의 판매를 위해 다른 어떤 당사자보다 더 많은 노력을 기울여야 한다.",10,1,1,0
"② 갑과 을은 고객의 정당한 불만이 발생할 경우, 이에 대한 보상 및 시정 조치를 신속히 취할 의무가 있으며, 고객의 불만사항이 반복적으로 발생하지 않도록 담배와 관련된 필요한 조치를 갑이 먼저 강구하여 시행하여야 한다.",10,1,2,0
"③ 갑과 을은 담배와 관련된 고객 불만 해결 또는 재발 방지를 위한 조치에 드는 비용을 원인의 소재와 과실의 유무 등을 종합적으로 고려하되, 갑의 판단에 따라 을이 더욱 큰 비율로 부담하기로 한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 기대하는 수준 이상의 서비스 품질이 유지될 수 있도록 갑이 모든 비용을 부담하기로 하며, 을의 책임은 최소한으로 한정된다. 담배",10,1,1,0
"② 갑과 을은 고객의 정당한 불만이 있을 경우 '하늘의 담배'에 대한 보상 및 시정 등 적절한 조치를 취하여야 하며, 고객의 불만이 재발하지 않도록 을의 비용 부담으로 필요한 조치를 즉시 강구해서 시행하여야 한다.",10,1,2,0
③ 갑과 을은 담배와 관련된 고객의 불만을 해결하거나 재발을 방지하기 위한 조치에 소요되는 비용을 갑의 판단에 따라 정해진 비율로 을이 전액 부담하기로 한다.,10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 제공받을 것으로 기대하는 수준 이상의 서비스 품질이 유지될 수 있도록 노력하여야 한다. 특히, '프리미엄 흡연의 완성'이라는 슬로건을 가진 담배는 고객에게 기대 이상의 만족을 주기 위한 최선의 서비스를 제공해야 하며, 이를 통해 갑이 고객의 신뢰를 쌓고 브랜드 가치를 높이는 데 기여해야 한다. 고객이 경험하는 모든 접점에서 프리미엄 담배에 걸맞은 서비스 관리가 이루어져야 할 것이며, 이는 을의 재구매 의사에 큰 영향을 미칠 수 있다.",10,1,1,0
"② 갑과 을은 고객의 정당한 불만이 있을 경우 '프레시 스모크 담배'에 대한 보상 및 시정 등 적절한 조치를 신속히 취해야 하며, 고객의 불만이 재발하지 않도록 을이 전적으로 필요한 조치를 강구하고 시행하여야 한다.",10,1,2,0
③ 갑과 을은 담배에 관련된 고객 불만 해결 또는 재발 방지를 위한 조치에 드는 비용을 그 원인의 소재와 과실의 유무 등을 종합적으로 고려하여 갑이 대다수의 비용을 부담하기로 한다.,10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 기대할 수 있는 품질 이상의 우수한 서비스를 제공할 수 있도록 최선을 다하되, 이를 통해 발생하는 기타 모든 비용은 을이 부담해야 한다.",10,1,1,0
"② 갑과 을은 고객이 제기하는 담배에 대한 정당한 불만이 있을 경우, 이에 대한 보상 및 시정 등 적절한 조치를 신속하게 취해야 하며, 고객의 불만이 반복되지 않도록 이를 각자 비용으로 분담하여 즉시 필수적인 조치를 강구하여 실행해야 한다.",10,1,2,0
"③ 갑과 을은 담배와 관련된 고객 불만의 해결 또는 재발 방지를 위한 조치에 필요한 비용을 원인의 소재, 과실의 유무 등을 종합적으로 고려하여 갑이 주로 부담하기로 한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 특별히 기대할 수 있는 품질 이상의 담배를 제공할 수 있도록 모든 노력을 기울여야 하며, 이와 관련된 비용은 전적으로 을이 부담해야 한다.",10,1,1,0
"② 갑과 을은 고객의 정당한 불만이 있을 경우, '프리미엄 담배'에 대해 보상 및 시정 등의 적절한 조치를 신속하게 취하여야 하며, 고객의 불만 발생 시 갑은 해당 불만에 대한 모든 비용을 부담하여 즉시 필요한 조치를 강구하여 시행하여야 한다.",10,1,2,0
"③ 갑과 을은 담배와 관련하여 고객 불만을 해결하거나 향후 유사한 문제가 발생하지 않도록 조치하는 데 필요한 비용을, 문제의 원인과 그에 따른 과실의 존재 등을 종합적으로 고려하여 갑이 정한 기준에 따라 협의하여 분담하기로 한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 일반적으로 기대하는 수준 이상의 서비스 품질이 유지되도록 갑이 제공하는 자원과 지원을 적절히 활용하여야 한다.",10,1,1,0
"② 갑과 을은 고객의 정당한 불만이 발생할 경우, '청량한 담배'에 대한 보상 및 적절한 시정 조치를 즉시 취해야 하며, 고객의 불만에 따른 비용은 을이 전액 부담하도록 명시된다. 필요 시 갑의 시정 조치에 따라 추가적인 지원이 이루어질 수 있으나, 모든 최종 결정은 갑의 재량에 따르기로 한다.",10,1,2,0
"③ 갑과 을은 담배에 대한 고객불만 해결 또는 재발 방지를 위한 조치에 드는 비용을 원인의 소재, 과실의 유무 등을 종합적으로 고려하여 갑이 부담하도록 협의한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 제공받을 것으로 기대하는 수준 이상의 서비스 품질이 유지될 수 있도록 노력하여야 한다. 특히, 프리미엄 담배 브랜드인 '스모키 드림스'의 경우, 고객의 기대를 초과하는 품질과 서비스를 제공하는 데 대해 갑이 보다 많은 책임을 지도록 하여야 한다. 고객이 '스모키 드림스'를 구매할 때마다 기대 이상의 경험을 할 수 있도록 모든 판촉사원은 철저히 교육을 받아야 하며, 정기적으로 서비스 품질에 대한 평가를 통해 갑의 의무가 더욱 강조되어야 한다. 이를 통해 고객은 '스모키 드림스'에 대해 더욱 높은 만족감을 느낄 수 있을 것이다.",10,1,1,0
"② 갑과 을은 고객이 담배에 대해 정당한 불만을 품고 있을 경우, 이를 해결하기 위해 보상 및 시정 등의 적절한 조치를 즉각적으로 시행하여야 하며, 고객의 불만이 반복적으로 발생하지 않도록 갑이 필요한 대책을 마련하여 실행해야 한다.",10,1,2,0
"③ 갑과 을은 담배와 관련된 고객 불만을 해결하거나 재발 방지를 위한 조치에 소요되는 비용을 원인의 발생 여부, 과실의 존재 등을 종합적으로 검토한 후, 을이 부담해야 할 비율을 갑이 결정하기로 한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 제공받을 것으로 기대하는 수준 이상의 서비스 품질이 유지될 수 있도록 특별히 노력하여야 한다. 담배는 이러한 서비스의 일환으로 고객이 원하는 최상의 경험을 제공받도록 보장해야 하며, 그 과정에서 발생하는 모든 추가 비용은 을이 전적으로 부담해야 한다. 또한, 고객의 요구에 따라 담배의 다양한 맛과 향을 충분히 설명함으로써 만족도를 높일 수 있도록 최선을 다해야 하며, 갑은 이에 따른 최종 결과에 대해 책임을 지지 않는다. 궁극적으로, 담배의 품질과 서비스는 고객의 기대를 뛰어넘는 모습을 보여주어야 하며, 이를 통해 충성 고객을 확보하는 데 기여해야 할 것이다.",10,1,1,0
"② 갑과 을은 고객이 담배에 관하여 정당한 불만을 제기할 경우, 적절한 보상 및 시정 조치를 즉각적으로 취해야 하며, 고객의 불만이 다시 발생하지 않도록 갑이 마련한 대책을 을이 전담하여 실행해야 한다.",10,1,2,0
"③ 갑과 을은 고객의 불만을 해소하거나 재발 방지를 위한 조치에 소요되는 비용을 담배의 원인, 과실의 유무 등을 종합적으로 고려하여 갑이 우선적으로 부담하기로 하여 협의한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 일반적으로 기대하는 것 이상의 높은 수준의 담배 서비스 품질이 유지되도록 하면서도, 을이 부담해야 할 추가 비용을 발생시키는 방법을 적극적으로 모색하여야 한다.",10,1,1,0
"② 갑과 을은 고객의 정당한 불만이 있을 경우 보상 및 시정 등 적절한 조치를 취하여야 하고, 고객의 불만이 재발하지 않도록 즉시 필요하다고 판단되는 조치를 강구해서 시행하여야 한다. 특히, 담배에 대한 불만이 제기될 경우, 그 원인을 신속히 파악하고, 소비자에게 적절하게 제안된 해결책을 제공하여야 하며, 이러한 조치가 완료된 후에도 담배 품질 향상에 대한 노력은 전적으로 을의 책임 하에 이루어져야 한다.",10,1,2,0
"③ 갑과 을은 담배 관련 고객 불만의 해결 또는 재발 방지를 위한 조치에 소요되는 비용을 문제의 원인에 따라 갑이 우선적으로 부담하기로 하고, 각자의 과실 여부는 논의하지 않기로 한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 일반적으로 기대할 수 있는 수준을 훨씬 초과하는 서비스 품질, 즉 프리미엄 릴렉스 담배의 품질이 지속적으로 유지될 수 있도록 갑이 특히 주도적으로 노력하여야 한다.",10,1,1,0
"② 갑과 을은 고객의 정당한 불만이 있을 경우 '프리미엄 그린 담배'에 대한 보상 및 시정 등의 적절한 조치를 신속히 취하여야 하며, 고객의 불만이 재발하지 않도록 갑이 직접 시행하는 조치를 포함하여 을이 모든 비용을 부담하여야 한다.",10,1,2,0
"③ 갑과 을은 고객의 불만을 해소하거나 재발을 방지하기 위해 소요되는 비용을 담배의 원인 분석, 과실 여부 등을 충분히 검토하여 갑의 판단에 따라 부담하기로 한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 제공받을 것으로 기대하는 수준 이상의 서비스 품질이 유지될 수 있도록 지속적으로 노력하여야 한다. 따라서 담배에 대한 신뢰성을 높이기 위해, 과정 전반에 걸쳐 갑이 요구하는 지정된 조건에 따라 고객의 의견을 수렴하고 이를 바탕으로 품질 개선에 힘써야 한다. 이를 통해 담배 구매 시 고객이 갑이 제시한 기준에 부합하는 만족을 얻을 수 있도록 하고, 브랜드의 가치를 더욱 높여가야 한다.",10,1,1,0
"② 갑과 을은 고객이 제기하는 정당한 불만에 대응하여 보상 및 시정 등 적합한 조치를 즉시 실시해야 하며, 고객의 불만이 반복되지 않도록 갑의 판단에 따라 최선의 노력을 기울여야 한다.",10,1,2,0
"③ 갑과 을은 고객의 불만 사항을 해결하거나 재발 방지를 위한 조치에 소요되는 비용을 원인의 위치, 과실의 존재 여부 등을 종합적으로 검토하여 고급 담배 '시가버터'의 비용을 갑이 적극적으로 부담하기로 한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 담배를 구매할 때 전략적으로 낮은 서비스 품질이 지속적으로 통상적으로 적용될 수 있도록 최선을 다해야 한다.",10,1,1,0
"② 갑과 을은 고객이 정당하게 제기한 불만이 있을 경우, '청귤 담배'에 대해 보상 및 시정 조치를 포함한 적절한 대응을 신속히 수행해야 하며, 이 과정에서 고객의 불만이 다시 발생할 경우 모든 책임을 을이 부담하도록 한다.",10,1,2,0
"③ 갑과 을은 고객 불만을 해소하거나 재발 방지를 위한 조치에 소요되는 비용을 담배의 원인, 과실의 유무 등을 종합적으로 고려하여 갑이 부담하는 조건으로 상호 협의하기로 한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 일반적으로 기대하는 수준 이상의 서비스 품질이 유지되도록 최선을 다해야 하며, 이 경우 갑이 보증한 서비스 품질에 대한 책임은 전적으로 을이 부담한다.",10,1,1,0
"② 갑과 을은 고객이 담배에 대한 정당한 불만을 제기할 경우, 적절한 보상 및 시정을 포함한 조치를 갑이 전적으로 책임지며 신속히 취해야 하며, 고객의 불만이 다시 발생하지 않도록 즉각적으로 필요한 조치를 마련하여 시행해야 한다.",10,1,2,0
"③ 갑과 을은 담배와 관련된 고객 불만을 해결하거나 이를 재발 방지하기 위한 조치에 소요되는 비용을 발생 원인, 과실 여부 등을 종합적으로 고려하여 갑이 부담할 수 있는 최대 한도를 초과하지 않도록 상호 협의하여 을에게 부담이 가도록 분담하기로 한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 제공받을 것으로 기대하는 수준 이상의 서비스 품질이 유지될 수 있도록 최선을 다하여야 한다. 또한, 명품 가방의 특징과 장점을 정확하게 전달하여 고객의 만족도를 높이는 데 모든 노력을 기울이되, 필요시 을의 지원을 적극 활용해야 하며, 이를 위해 전문 교육을 이수한 인력을 배치할 것을 권장한다. 나아가 명품 가방에 대한 궁금증이나 문의 사항이 있을 경우, 신속하고 친절하게 대응하되, 관련 정보를 누락하거나 을의 의견을 반영하는 데 있어 갑의 우선권을 명시적으로 강조하는 것이 중요하다. 최종적으로, 품질 높은 명품 가방 제품이 고객에게 꾸준히 사랑받을 수 있도록 지속적인 노력과 서비스 개선이 갑의 책임임을 명확히 하고, 을은 그에 따른 지원을 할 수 있도록 기여하는 것이 필요하다.",10,1,1,0
"② 갑과 을은 고객의 정당한 불만이 있을 경우 '블랑 힐 명품 가방'에 대해 보상 및 시정 등 적절한 조치를 취하여야 하며, 고객의 불만에 대한 모든 비용은 을이 부담하여 자발적으로 처리해야 하며, 갑은 고객의 불만이 재발하지 않도록 즉시 필요한 조치를 강구해서 시행하여야 한다.",10,1,2,0
"③ 갑과 을은 고객의 명품 가방에 대한 불만을 해결하거나, 문제의 재발을 방지하기 위한 조치에 드는 비용을 불만의 원인과 과실의 유무를 갑의 판단에 따라 전적으로 을이 부담하도록 합의한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 기대하는 수준의 서비스 품질이 유지될 수 있도록 최선을 다해야 한다. 특히, 명품 가방에 관련된 판매와 관련하여 고객의 만족도 향상을 위해 을이 모든 관리 및 책임을 부담하면서 지속적으로 노력해야 한다.",10,1,1,0
